ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
2052490497,2052490497,0,0
2052490498,2052490498,0,0
2052490499,2052490499,0,0
2052490500,2052490500,0,0
2052490501,2052490501,0,0
2052490502,2052490502,0,0
2052490503,2052490503,0,0
2052490504,2052490504,0,0
2052490505,2052490505,0,0
2052490506,2052490506,0,0
2052490507,2052490507,0,0
2052490508,2052490508,0,0
2052490509,2052490509,0,0
2052490510,2052490510,0,0
2052490511,2052490511,0,0
2052490512,2052490512,0,0
2052490513,2052490513,0,0
2052490514,2052490514,0,0
2052490515,2052490515,0,0
2052490516,2052490516,0,0
2052490517,2052490517,0,0
2052490518,2052490518,0,0
2052490519,2052490519,0,0
2052490520,2052490520,0,0
2052490521,2052490521,0,0
2052490522,2052490522,0,0
2052490523,2052490523,0,0
2052490524,2052490524,0,0
2052490525,2052490525,0,0
2052490526,2052490526,0,0
2052490527,2052490527,0,0
2052490528,2052490528,0,0
2052490529,2052490529,0,0
2052490530,2052490530,0,0
2052490531,2052490531,0,0
2052490532,2052490532,0,0
2052490533,2052490533,0,0
2052490534,2052490534,0,0
2052490535,2052490535,0,0
2052490536,2052490536,0,0
2052490537,2052490537,0,0
2052490538,2052490538,0,0
2052490539,2052490539,0,0
2052490540,2052490540,0,0
2052490541,2052490541,0,0
2052490542,2052490542,0,0
2052490543,2052490543,0,0
2052490544,2052490544,0,0
2052490545,2052490545,0,0
2052490546,2052490546,0,0
2052490547,2052490547,0,0
2052490548,2052490548,0,0
2052490549,2052490549,0,0
2052490550,2052490550,0,0
2052490551,2052490551,0,0
2052490552,2052490552,0,0
2052490553,2052490553,0,0
2052490554,2052490554,0,0
2052490555,2052490555,0,0
2052490556,2052490556,0,0
2052490557,2052490557,0,0
2052490558,2052490558,0,0
2052490559,2052490559,0,0
2052490560,2052490560,0,0
2052490561,2052490561,0,0
2052490562,2052490562,0,0
2052490563,2052490563,0,0
2052490564,2052490564,0,0
2052490565,2052490565,0,0
2052490566,2052490566,0,0
2052490567,2052490567,0,0
2052490568,2052490568,0,0
2052490569,2052490569,0,0
2052490570,2052490570,0,0
2052490571,2052490571,0,0
2052490572,2052490572,0,0
2052490573,2052490573,0,0
2052490574,2052490574,0,0
2052490575,2052490575,0,0
2052490576,2052490576,0,0
2052490577,2052490577,0,0
2052490578,2052490578,0,0
2052490579,2052490579,0,0
2052490580,2052490580,0,0
2052490581,2052490581,0,0
2052490582,2052490582,0,0
2052490583,2052490583,0,0
2052490584,2052490584,0,0
2052490585,2052490585,0,0
2052490586,2052490586,0,0
2052490587,2052490587,0,0
2052490588,2052490588,0,0
2052490589,2052490589,0,0
2052490590,2052490590,0,0
2052490591,2052490591,0,0
2052490592,2052490592,0,0
2052490593,2052490593,0,0
2052490594,2052490594,0,0
2052490595,2052490595,0,0
2052490596,2052490596,0,0
2052490597,2052490597,0,0
2052490598,2052490598,0,0
2052490599,2052490599,0,0
2052490600,2052490600,0,0
2052490601,2052490601,0,0
2052490602,2052490602,0,0
2052490603,2052490603,0,0
2052490604,2052490604,0,0
2052490605,2052490605,0,0
2052490606,2052490606,0,0
2052490607,2052490607,0,0
2052490608,2052490608,0,0
2052490609,2052490609,0,0
2052490610,2052490610,0,0
2052490611,2052490611,0,0
2052490612,2052490612,0,0
2052490613,2052490613,0,0
2052490614,2052490614,0,0
2052490615,2052490615,0,0
2052490616,2052490616,0,0
2052490617,2052490617,0,0
2052490618,2052490618,0,0
2052490619,2052490619,0,0
2052490620,2052490620,0,0
2052490621,2052490621,0,0
2052490622,2052490622,0,0
2052490623,2052490623,0,0
2052490624,2052490624,0,0
2052490625,2052490625,0,0
2052490626,2052490626,0,0
2052490627,2052490627,0,0
2052490628,2052490628,0,0
2052490629,2052490629,0,0
2052490630,2052490630,0,0
2052490631,2052490631,0,0
2052490632,2052490632,0,0
2052490633,2052490633,0,0
2052490634,2052490634,0,0
2052490635,2052490635,0,0
2052490636,2052490636,0,0
2052490637,2052490637,0,0
2052490638,2052490638,0,0
2052490639,2052490639,0,0
2052490640,2052490640,0,0
2052490641,2052490641,0,0
2052490642,2052490642,0,0
